,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Unnamed: 0,number of crimes,Assault,Breaking & Entering,Drugs,Property Crime,Robbery,Theft,Theft from Vehicle,Theft of Vehicle
12805,7689600360,20140613T000000,215000.0,2,1.0,710,7200,1.0,0,0,3,6,710,0,1943,0,98178,47.4903,-122.245,960,7200,12579,2875,336.0,767.0,102.0,784.0,88.0,277.0,238.0,283.0
12806,3541600210,20140618T000000,410000.0,4,2.0,1970,10500,1.0,0,0,3,8,1820,150,1961,0,98166,47.479,-122.35600000000001,2090,12300,12580,14,0.0,2.0,1.0,2.0,0.0,5.0,3.0,1.0
12807,6821600065,20141030T000000,478000.0,2,1.0,820,6000,1.0,0,0,3,7,820,0,1939,0,98199,47.6494,-122.395,1630,6000,12581,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12808,7625703405,20140910T000000,431000.0,2,1.0,1000,6500,1.0,0,0,4,7,1000,0,1918,0,98136,47.5474,-122.38799999999999,1280,6500,12582,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12809,6979900360,20140709T000000,635000.0,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972,12583,122,2.0,43.0,1.0,46.0,0.0,16.0,12.0,2.0
12810,6072100790,20150408T000000,648000.0,5,2.25,2410,12000,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000,12584,10,4.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
12811,4113800410,20140603T000000,640000.0,3,2.5,2370,11172,2.0,0,0,3,9,2370,0,1993,0,98056,47.5345,-122.179,2550,11558,12585,30,4.0,1.0,0.0,5.0,0.0,3.0,15.0,2.0
12812,4139450760,20141215T000000,932808.0,5,4.5,4690,6705,2.0,0,0,3,10,3450,1240,1995,0,98006,47.5539,-122.10799999999999,4070,11505,12586,40,0.0,10.0,0.0,9.0,0.0,1.0,19.0,1.0
12813,8682220150,20140606T000000,835000.0,2,2.0,2280,6815,1.0,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,2280,6750,12587,158,4.0,22.0,4.0,58.0,0.0,33.0,35.0,2.0
12814,2325039057,20140728T000000,469775.0,2,1.75,1530,7020,1.0,0,0,3,7,1030,500,1942,0,98199,47.6465,-122.395,2090,6600,12588,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12815,2459900040,20140717T000000,587000.0,5,3.5,3610,52595,2.0,0,0,4,7,3610,0,1989,0,98014,47.6832,-121.90700000000001,1620,60112,12589,86,3.0,20.0,3.0,19.0,1.0,15.0,24.0,1.0
12816,6819100150,20140721T000000,677915.0,3,2.0,1740,3600,1.0,0,0,5,7,990,750,1923,0,98119,47.6448,-122.35799999999999,1250,3600,12590,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
12817,7922900040,20140522T000000,1075000.0,4,3.0,3600,9200,1.0,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775,12591,8,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0
12818,430000035,20140705T000000,671000.0,4,3.0,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.28299999999999,2080,5700,12592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12819,7853301520,20140903T000000,695000.0,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.88799999999999,3550,8468,12593,68,6.0,17.0,3.0,16.0,0.0,6.0,19.0,1.0
12820,1623049133,20140729T000000,205000.0,4,2.0,2200,13320,1.0,0,0,3,6,1100,1100,1944,0,98168,47.481,-122.292,1330,6099,12594,9,1.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0
12821,4024101451,20150430T000000,350000.0,4,1.0,1510,7200,1.5,0,0,4,7,1510,0,1955,0,98155,47.761,-122.307,1950,10656,12595,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12822,3211100730,20140804T000000,360000.0,3,1.75,1560,7930,2.0,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073,12596,169,7.0,35.0,2.0,43.0,1.0,21.0,45.0,15.0
12823,9542840410,20141108T000000,313999.0,4,2.25,1870,4198,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184,12597,33,2.0,8.0,2.0,7.0,0.0,7.0,7.0,0.0
12824,6648500580,20150421T000000,300000.0,3,2.25,2070,7225,1.0,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400,12598,34,1.0,16.0,3.0,7.0,0.0,4.0,1.0,2.0
12825,8665900206,20150423T000000,452000.0,2,1.75,1660,11747,1.0,0,0,3,7,830,830,1981,0,98155,47.7661,-122.306,1900,19850,12599,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12826,3025079003,20150325T000000,495500.0,3,2.5,2010,57934,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527,12600,125,2.0,43.0,2.0,42.0,0.0,13.0,22.0,1.0
12827,2377000040,20141218T000000,288000.0,3,1.0,1410,40500,1.0,0,0,4,7,1410,0,1961,0,98092,47.3199,-122.1,1570,40500,12601,256,11.0,100.0,4.0,51.0,1.0,40.0,32.0,17.0
12828,9315100210,20150217T000000,227490.0,3,1.75,1820,7194,1.0,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,1420,7560,12602,263,18.0,66.0,2.0,69.0,1.0,29.0,53.0,25.0
12829,4046500720,20141107T000000,470950.0,3,2.5,2560,16420,2.0,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298,12603,113,6.0,28.0,3.0,29.0,0.0,14.0,32.0,1.0
12830,8956000120,20140614T000000,735000.0,4,2.75,2450,4187,2.0,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187,12604,40,1.0,9.0,0.0,8.0,1.0,5.0,14.0,2.0
12831,2862100366,20141015T000000,730000.0,7,2.75,3110,4400,1.5,0,0,5,7,2010,1100,1914,0,98105,47.6684,-122.319,1240,4280,12605,5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
12832,1402660150,20141203T000000,412000.0,3,2.5,2210,7000,2.0,0,0,4,8,2210,0,1985,0,98058,47.4377,-122.132,2260,7224,12606,1047,69.0,240.0,20.0,273.0,13.0,126.0,200.0,106.0
12833,7853310450,20140606T000000,589500.0,4,2.5,2630,6326,2.0,0,0,3,9,2630,0,2008,0,98065,47.5222,-121.874,3240,6229,12607,17,0.0,6.0,2.0,5.0,0.0,1.0,3.0,0.0
12834,3812400455,20141104T000000,291000.0,7,1.0,2350,8636,1.0,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366,12608,9,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
12835,269000970,20150402T000000,1300000.0,5,3.75,4450,7680,2.0,0,0,3,9,3460,990,2010,0,98199,47.6418,-122.39200000000001,2550,6400,12609,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12836,1788800910,20141020T000000,190000.0,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.34200000000001,1160,9000,12610,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12837,8820902700,20150422T000000,456200.0,2,1.75,1210,7733,1.0,0,0,3,6,1210,0,1904,0,98125,47.7148,-122.28200000000001,1670,7733,12611,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12838,8945300040,20140919T000000,225000.0,3,1.0,1290,8470,1.0,0,0,4,7,970,320,1966,0,98023,47.3054,-122.37100000000001,1300,7350,12612,10,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0
12839,3225069241,20150422T000000,2000000.0,3,2.5,3490,21064,1.0,1,4,3,10,2290,1200,1968,0,98074,47.6092,-122.073,1780,15244,12613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12840,7202430150,20140709T000000,740000.0,4,2.5,3360,15091,2.0,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936,12614,78,5.0,8.0,0.0,13.0,0.0,11.0,41.0,0.0
12841,2070100040,20141201T000000,467000.0,3,1.75,2660,5511,1.0,0,0,3,8,1330,1330,1948,0,98108,47.5575,-122.3,2030,6111,12615,30,3.0,4.0,6.0,7.0,0.0,4.0,1.0,5.0
12842,1139000620,20141008T000000,385000.0,2,1.0,770,7554,1.0,0,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500,12616,23,2.0,0.0,3.0,2.0,3.0,5.0,4.0,4.0
12843,976000790,20141020T000000,670000.0,3,2.5,1800,4763,2.0,0,0,3,7,1240,560,1985,0,98119,47.646,-122.36200000000001,1790,4763,12617,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
12844,6617500085,20150422T000000,500000.0,4,2.5,2900,5760,1.0,0,0,4,8,1660,1240,1959,0,98118,47.55,-122.272,2250,6098,12618,7,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0
12845,6163900971,20140619T000000,352450.0,3,2.0,1430,6000,1.0,0,0,5,7,1430,0,1945,0,98155,47.7564,-122.316,1630,6315,12619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12846,7135521530,20141028T000000,669888.0,4,2.75,2550,7591,2.0,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796,12620,31,0.0,2.0,0.0,5.0,0.0,3.0,19.0,2.0
12847,4036800925,20140624T000000,405000.0,3,2.75,1310,7300,1.0,0,0,3,7,1310,0,1957,0,98008,47.6016,-122.12299999999999,1310,7030,12621,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12848,6751300065,20140506T000000,518000.0,3,1.5,1430,8000,1.0,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.13600000000001,1450,8000,12622,47,1.0,9.0,0.0,6.0,1.0,7.0,18.0,5.0
12849,7192200040,20141001T000000,280000.0,4,1.0,1880,6288,1.0,0,0,3,7,1120,760,1974,0,98178,47.5101,-122.259,1880,6334,12623,410,31.0,136.0,15.0,89.0,6.0,38.0,49.0,46.0
12850,3629970610,20140718T000000,435000.0,3,2.5,1600,2375,2.0,0,0,3,7,1600,0,2005,0,98029,47.5531,-121.99600000000001,1830,2375,12624,118,7.0,13.0,10.0,33.0,3.0,31.0,19.0,2.0
12851,3797310230,20150507T000000,314950.0,3,2.0,1760,9732,1.0,0,0,3,7,1760,0,1996,0,98022,47.1923,-122.014,1910,9231,12625,35,3.0,17.0,3.0,5.0,1.0,5.0,0.0,1.0
12852,2781270210,20150224T000000,209900.0,2,2.0,1180,3003,2.0,0,0,3,6,1180,0,2005,0,98038,47.3491,-122.02,1310,3003,12626,11,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0
12853,1330900230,20150416T000000,630000.0,4,2.5,2330,31705,2.0,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600,12627,97,4.0,28.0,2.0,20.0,2.0,16.0,21.0,4.0
12854,8917100206,20140718T000000,442000.0,4,1.5,1960,12688,1.5,0,0,4,7,1960,0,1962,0,98052,47.6304,-122.09700000000001,2050,9375,12628,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12855,1219000120,20150402T000000,340000.0,4,1.0,1140,13440,1.0,0,0,2,5,1140,0,1944,0,98166,47.4619,-122.344,1450,7560,12629,32,3.0,2.0,1.0,6.0,1.0,3.0,7.0,9.0
12856,522059158,20140616T000000,230000.0,3,1.75,1400,6956,1.0,0,0,4,7,1400,0,1957,0,98031,47.4233,-122.198,1400,9375,12630,148,13.0,34.0,2.0,24.0,3.0,21.0,30.0,21.0
12857,526059122,20141205T000000,495200.0,5,2.25,2710,22120,1.0,0,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224,12631,40,2.0,7.0,2.0,11.0,1.0,5.0,11.0,1.0
12858,293620180,20150331T000000,900000.0,4,2.5,3510,6745,2.0,0,0,3,10,3510,0,1998,0,98075,47.6016,-122.074,3320,8370,12632,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12859,945000410,20150313T000000,265000.0,2,1.0,910,4600,1.0,0,0,3,5,910,0,1917,0,98117,47.6916,-122.36200000000001,1020,4600,12633,15,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0
12860,226059106,20150102T000000,489500.0,3,1.75,2090,65558,1.0,0,0,3,8,1330,760,1977,0,98072,47.7621,-122.12700000000001,2450,47178,12634,94,1.0,41.0,0.0,27.0,0.0,14.0,10.0,1.0
12861,4166600610,20150514T000000,335000.0,3,2.0,1410,44866,1.0,0,0,4,7,1410,0,1985,0,98023,47.3273,-122.37,2950,29152,12635,5,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
12862,8854100220,20141205T000000,585000.0,3,3.25,3050,12700,2.0,0,0,3,8,2240,810,1990,0,98011,47.7445,-122.214,3050,12386,12636,158,14.0,40.0,3.0,35.0,1.0,17.0,40.0,8.0
12863,5249804655,20141017T000000,800000.0,4,2.25,2010,7200,1.0,0,1,4,8,1010,1000,1950,0,98118,47.5591,-122.26700000000001,2010,7200,12637,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
12864,2220069203,20140908T000000,379500.0,4,2.25,2120,53578,2.0,0,2,4,7,2120,0,1985,0,98022,47.2041,-122.021,2120,53578,12638,93,12.0,29.0,1.0,16.0,0.0,11.0,18.0,6.0
12865,3298200790,20140812T000000,475000.0,3,1.0,1270,8000,1.0,0,0,4,6,1270,0,1959,0,98008,47.6175,-122.118,1210,7875,12639,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12866,4038400040,20141124T000000,520000.0,3,2.0,1670,8800,1.0,0,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250,12640,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12867,7215730730,20150128T000000,515000.0,4,2.5,1800,4338,2.0,0,0,3,8,1800,0,2001,0,98075,47.5962,-122.015,1800,4507,12641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12868,3126049107,20150503T000000,577500.0,2,1.0,1640,5515,1.0,0,0,4,7,940,700,1926,0,98103,47.6912,-122.334,2054,5515,12642,4,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
12869,3110800040,20140716T000000,269900.0,3,2.25,1740,9672,1.0,0,0,4,7,1110,630,1963,0,98031,47.4149,-122.181,1640,9600,12643,225,17.0,53.0,4.0,58.0,4.0,27.0,39.0,23.0
12870,2608300035,20140527T000000,329000.0,3,1.0,1600,5952,1.0,0,0,4,7,1150,450,1964,0,98106,47.5292,-122.36200000000001,1460,6200,12644,1223,105.0,85.0,65.0,332.0,50.0,418.0,94.0,74.0
12871,7217400650,20150424T000000,458500.0,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,98122,47.6117,-122.301,1280,3150,12645,23,4.0,4.0,2.0,5.0,2.0,4.0,0.0,2.0
12872,924069106,20150313T000000,890000.0,4,2.0,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,2790,20680,12646,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12873,2310050040,20150401T000000,361500.0,4,2.5,1980,7334,2.0,0,0,3,7,1980,0,2003,0,98038,47.3528,-122.041,1850,7134,12647,78,9.0,27.0,3.0,14.0,0.0,16.0,8.0,1.0
12874,7490000040,20140718T000000,2535000.0,5,3.25,3730,10626,1.0,0,4,4,10,3730,0,1963,0,98004,47.623999999999995,-122.221,4180,19110,12648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12875,6675500133,20140822T000000,325000.0,2,1.0,900,8374,1.0,0,0,3,7,900,0,1984,0,98034,47.7282,-122.225,1580,8965,12649,350,23.0,52.0,16.0,88.0,8.0,72.0,80.0,11.0
12876,809001520,20141105T000000,1850000.0,4,3.25,3480,6000,3.0,0,0,3,8,3480,0,2014,0,98109,47.6353,-122.353,2200,4080,12650,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12877,1424200035,20140523T000000,945000.0,4,2.0,2840,13367,1.0,0,0,3,7,1420,1420,1952,0,98004,47.6237,-122.21,2840,12744,12651,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12878,5641300220,20140828T000000,370000.0,3,2.5,2490,4244,2.0,0,0,3,9,2490,0,2005,0,98042,47.3705,-122.131,2490,4748,12652,14,0.0,8.0,0.0,2.0,0.0,3.0,0.0,1.0
12879,7849202299,20150218T000000,320000.0,0,2.5,1490,7111,2.0,0,0,3,7,1490,0,1999,0,98065,47.5261,-121.82600000000001,1500,4675,12653,169,21.0,19.0,13.0,35.0,1.0,29.0,42.0,9.0
12880,8682292020,20140915T000000,450000.0,2,2.0,1510,4908,1.0,0,0,3,8,1510,0,2006,0,98053,47.7196,-122.024,1440,3921,12654,139,4.0,30.0,2.0,54.0,0.0,15.0,32.0,2.0
12881,1604590230,20150424T000000,800000.0,4,2.5,2900,18303,2.0,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303,12655,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12882,2856101540,20141211T000000,676000.0,3,2.5,2240,3825,2.0,0,0,3,7,2240,0,1995,0,98117,47.6786,-122.389,1460,5100,12656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12883,1336300610,20150402T000000,1272500.0,4,1.75,2040,5000,2.0,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600,12657,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12884,3819500065,20141028T000000,290000.0,3,1.75,1460,7980,1.0,0,0,3,7,1460,0,1972,0,98028,47.7713,-122.265,1920,7980,12658,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12885,2329600040,20141118T000000,158000.0,3,1.5,990,8925,1.0,0,0,4,7,990,0,1962,0,98003,47.3294,-122.331,1360,8625,12659,6,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0
12886,4440900040,20140505T000000,379950.0,4,1.75,1970,9389,1.0,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135,12660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12887,7202260330,20140509T000000,583000.0,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517,12661,239,13.0,48.0,3.0,70.0,3.0,29.0,66.0,7.0
12888,425000230,20141230T000000,150000.0,2,1.0,870,5700,1.0,0,0,4,6,870,0,1957,0,98056,47.498000000000005,-122.17,1020,5700,12662,19,2.0,3.0,0.0,6.0,0.0,4.0,4.0,0.0
12889,5466400530,20140721T000000,261500.0,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.15799999999999,1260,6825,12663,7,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
12890,6600490220,20141014T000000,278000.0,4,2.5,2290,3777,2.0,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.30799999999999,1480,3608,12664,66,1.0,21.0,1.0,9.0,0.0,5.0,16.0,13.0
12891,2156500220,20140923T000000,555000.0,4,2.75,2170,7140,1.0,0,0,3,8,1290,880,1977,0,98052,47.691,-122.113,2120,7820,12665,13,0.0,1.0,0.0,4.0,0.0,3.0,5.0,0.0
12892,9438300035,20140827T000000,355000.0,3,1.75,2040,8173,1.0,0,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172,12666,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12893,4036800770,20140917T000000,375000.0,4,1.5,1770,6650,1.0,0,0,3,7,1770,0,1958,0,98008,47.6011,-122.124,1600,7000,12667,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12894,4006000281,20140729T000000,227000.0,3,1.75,2380,12681,1.0,0,0,1,6,1380,1000,1918,0,98118,47.5294,-122.279,1720,6377,12668,46,9.0,4.0,11.0,8.0,4.0,6.0,3.0,1.0
12895,619079061,20140619T000000,335000.0,4,2.0,2030,103672,1.0,0,0,4,7,2030,0,1969,0,98022,47.1647,-121.973,1560,325393,12669,91,3.0,20.0,0.0,6.0,1.0,6.0,52.0,3.0
12896,3586501135,20140606T000000,680000.0,3,2.25,2270,23900,1.0,0,0,3,9,1820,450,1975,0,98177,47.7506,-122.37200000000001,2520,28300,12670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12897,8819900220,20150205T000000,686500.0,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,98105,47.6701,-122.288,2160,5000,12671,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12898,1775801020,20141124T000000,410000.0,3,1.75,1530,26642,1.0,0,0,3,7,1180,350,1988,0,98072,47.7422,-122.09700000000001,1550,13566,12672,393,26.0,91.0,11.0,121.0,1.0,39.0,95.0,9.0
12899,3758900150,20140826T000000,425000.0,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,1921,0,98033,47.6996,-122.20299999999999,1950,11421,12673,28,3.0,4.0,0.0,8.0,1.0,3.0,4.0,5.0
12900,1954420230,20150310T000000,562500.0,3,2.5,2030,7549,1.0,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130,12674,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12901,4307320230,20141014T000000,345000.0,4,2.5,2390,6976,2.0,0,0,3,7,2390,0,2003,0,98056,47.4807,-122.182,2390,6346,12675,27,2.0,9.0,0.0,3.0,0.0,5.0,6.0,2.0
12902,7856620910,20150414T000000,627500.0,4,2.5,2540,11500,1.0,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800,12676,98,10.0,26.0,1.0,31.0,0.0,11.0,15.0,4.0
12903,1624079021,20150313T000000,355000.0,3,1.0,1890,36300,1.0,0,0,3,7,1890,0,1962,0,98024,47.5719,-121.914,1746,54014,12677,151,15.0,29.0,6.0,46.0,0.0,20.0,25.0,10.0
12904,4123800330,20150501T000000,335000.0,3,2.25,1870,5876,2.0,0,0,3,7,1870,0,1986,0,98038,47.3779,-122.045,1670,6203,12678,79,9.0,27.0,4.0,17.0,0.0,11.0,10.0,1.0
12905,7186800120,20150311T000000,350000.0,4,3.0,1780,4228,1.0,0,0,3,7,1780,0,1953,0,98118,47.5488,-122.287,1730,5304,12679,12,2.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0
12906,925069123,20150318T000000,590000.0,3,1.0,1610,58370,1.0,0,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127,12680,178,18.0,42.0,5.0,57.0,1.0,11.0,42.0,2.0
12907,5422420120,20140717T000000,252000.0,3,2.0,1420,6788,2.0,0,0,3,7,1420,0,1990,0,98023,47.2887,-122.351,1790,6607,12681,4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
12908,5460500040,20150421T000000,1295000.0,5,4.0,4440,9270,1.0,0,0,5,10,2220,2220,1968,0,98040,47.5708,-122.212,2720,9614,12682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12909,5113400264,20141119T000000,705000.0,4,2.0,1820,5001,2.0,0,0,3,7,1820,0,1947,2002,98119,47.6438,-122.37299999999999,1440,5408,12683,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12910,1828000230,20140714T000000,498000.0,3,2.0,1620,8400,1.0,0,0,3,7,1180,440,1968,0,98052,47.6574,-122.12799999999999,2120,8424,12684,52,3.0,1.0,0.0,5.0,0.0,9.0,34.0,0.0
12911,6415100331,20140921T000000,312500.0,2,1.0,870,7227,1.0,0,0,3,7,870,0,1948,0,98133,47.7288,-122.331,1250,7252,12685,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12912,7686205370,20141124T000000,260000.0,4,1.75,1830,5375,1.0,0,0,2,7,1060,770,1962,0,98198,47.4169,-122.316,1040,7500,12686,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12913,8092501400,20150318T000000,209950.0,3,1.5,2290,9600,1.0,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600,12687,66,5.0,27.0,3.0,13.0,0.0,7.0,7.0,4.0
12914,643300210,20150210T000000,610000.0,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660,12688,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12915,7550801225,20140627T000000,500000.0,4,1.0,1440,7100,1.5,0,0,3,7,1440,0,1906,0,98107,47.6725,-122.396,1490,5000,12689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12916,4078300040,20150224T000000,850000.0,3,3.5,3070,7050,1.0,0,3,3,8,1570,1500,1928,1996,98125,47.7076,-122.27600000000001,2350,5881,12690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,4036100175,20150219T000000,689000.0,4,2.5,2440,11700,1.0,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807,12691,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12918,1036700220,20141110T000000,470000.0,4,2.0,2410,4680,2.0,0,0,3,9,2410,0,1974,0,98008,47.6234,-122.113,1910,4611,12692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12919,1644500450,20140507T000000,640000.0,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,2002,0,98056,47.516000000000005,-122.20299999999999,2850,5661,12693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12920,6326000205,20140812T000000,290000.0,4,1.75,2340,7200,1.0,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800,12694,667,66.0,135.0,26.0,181.0,16.0,66.0,92.0,85.0
12921,3375300150,20141218T000000,258500.0,3,2.5,1800,9000,2.0,0,0,3,7,1800,0,1983,0,98003,47.3186,-122.331,1670,8486,12695,7,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0
12922,2344300220,20140714T000000,1100000.0,4,3.5,2210,7597,1.0,0,0,4,9,1550,660,1977,2006,98004,47.5816,-122.197,2370,8811,12696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12923,203101065,20140528T000000,420000.0,3,1.75,1820,22320,1.0,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320,12697,103,2.0,34.0,2.0,39.0,0.0,14.0,12.0,0.0
12924,5083100065,20140916T000000,230000.0,3,1.0,1190,9083,1.0,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.29299999999999,1190,9450,12698,6,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
12925,1545804240,20150402T000000,252000.0,3,1.5,1400,6865,1.0,0,0,4,7,1400,0,1986,0,98038,47.3639,-122.04799999999999,1480,8125,12699,50,4.0,14.0,3.0,8.0,0.0,12.0,9.0,0.0
12926,2329720040,20140630T000000,515000.0,3,2.5,2600,4506,2.0,0,0,3,8,2600,0,2003,0,98028,47.7353,-122.22200000000001,2600,4658,12700,162,13.0,33.0,6.0,43.0,1.0,15.0,45.0,6.0
12927,7551300065,20140609T000000,425000.0,2,1.0,910,4635,1.0,0,0,4,6,910,0,1905,0,98107,47.675,-122.39299999999999,1740,5000,12701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12928,4321200580,20150125T000000,575000.0,3,2.5,1760,2320,2.0,0,2,3,8,1760,0,1994,0,98126,47.5723,-122.376,1760,4698,12702,9,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
